DateTime	Actor	Recipient	Behavior	Category	Duration	Point
27/06/2019 13:15	LOME		Resting	Affiliative	8	NO
27/06/2019 13:16	LOME		Other	Other	75	NO
27/06/2019 13:17	HARLEM		Resting	Affiliative	56	NO
27/06/2019 13:18	HARLEM		Other	Other	7	NO
27/06/2019 13:18	HARLEM		Invisible	Other	239	NO
27/06/2019 13:22	KALI	PIPO	Resting	Affiliative	303	NO
27/06/2019 13:22	KALI	PETOULETTE	Resting	Affiliative	303	NO
27/06/2019 13:27	PIPO	PETOULETTE	Resting	Affiliative	306	NO
27/06/2019 13:27	PIPO	KALI	Resting	Affiliative	306	NO
27/06/2019 13:33	EWINE		Invisible	Other	298	NO
27/06/2019 13:38	FEYA		Invisible	Other	310	NO
27/06/2019 13:43	MAKO		Invisible	Other	138	NO
27/06/2019 13:45	MAKO	LOME	Playing with	Affiliative	11	NO
27/06/2019 13:45	MAKO		Invisible	Other	129	NO
27/06/2019 13:48	MAKO	LOME	Playing with	Affiliative	8	NO
27/06/2019 13:48	MAKO		Invisible	Other	10	NO
27/06/2019 13:48	FELIPE		Invisible	Other	68	NO
27/06/2019 13:49	FELIPE		Other	Other	27	NO
27/06/2019 13:49	FELIPE	HARLEM	Presenting	Affiliative	0	YES
27/06/2019 13:50	FELIPE		Invisible	Other	87	NO
27/06/2019 13:51	FELIPE		Other	Other	35	NO
27/06/2019 13:52	FELIPE		Resting	Affiliative	12	NO
27/06/2019 13:52	FELIPE	HARLEM	Resting	Affiliative	20	NO
27/06/2019 13:52	FELIPE	NEKKE	Resting	Affiliative	20	NO
27/06/2019 13:52	FELIPE	HARLEM	Resting	Affiliative	17	NO
27/06/2019 13:52	FELIPE	NEKKE	Resting	Affiliative	17	NO
27/06/2019 13:53	FELIPE	HARLEM	Resting	Affiliative	23	NO
27/06/2019 13:53	FELIPE	NEKKE	Resting	Affiliative	23	NO
27/06/2019 13:53	FELIPE	MAKO	Resting	Affiliative	23	NO
27/06/2019 13:53	FELIPE	LOME	Resting	Affiliative	23	NO
28/06/2019 10:10	ATMOSPHERE		Invisible	Other	298	NO
28/06/2019 10:15	FELIPE	LOME	Resting	Affiliative	63	NO
28/06/2019 10:16	FELIPE		Other	Other	23	NO
28/06/2019 10:16	FELIPE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 10:16	FELIPE		Resting	Affiliative	62	NO
28/06/2019 10:17	FELIPE		Other	Other	4	NO
28/06/2019 10:17	FELIPE		Resting	Affiliative	55	NO
28/06/2019 10:17	MAKO	FELIPE	Presenting	Affiliative	0	YES
28/06/2019 10:18	FELIPE		Other	Other	10	NO
28/06/2019 10:18	FELIPE	HARLEM	Resting	Affiliative	24	NO
28/06/2019 10:18	FELIPE	MAKO	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 10:19	FELIPE	HARLEM	Resting	Affiliative	37	NO
28/06/2019 10:19	FELIPE	NEKKE	Resting	Affiliative	37	NO
28/06/2019 10:19	FELIPE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 10:19	FELIPE	MAKO	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 10:19	FELIPE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 10:19	FELIPE	HARLEM	Resting	Affiliative	18	NO
28/06/2019 10:20	LIPS	FELIPE	Presenting	Affiliative	0	YES
28/06/2019 10:20	BOBO		Resting	Affiliative	128	NO
28/06/2019 10:22	BOBO		Other	Other	19	NO
28/06/2019 10:22	BOBO		Resting	Affiliative	2	NO
28/06/2019 10:22	BOBO		Other	Other	58	NO
28/06/2019 10:23	BOBO		Resting	Affiliative	89	NO
28/06/2019 10:25	ARIELLE		Resting	Affiliative	3	NO
28/06/2019 10:25	ARIELLE		Other	Other	95	NO
28/06/2019 10:27	ARIELLE		Resting	Affiliative	52	NO
28/06/2019 10:28	ARIELLE		Other	Other	6	NO
28/06/2019 10:28	ARIELLE		Resting	Affiliative	15	NO
28/06/2019 10:28	ARIELLE		Other	Other	25	NO
28/06/2019 10:28	ARIELLE		Resting	Affiliative	101	NO
28/06/2019 10:30	MAKO	NEKKE	Resting	Affiliative	7	NO
28/06/2019 10:30	MAKO	FEYA	Resting	Affiliative	7	NO
28/06/2019 10:30	MAKO	ANGELE	Resting	Affiliative	7	NO
28/06/2019 10:30	MAKO	NEKKE	Playing with	Affiliative	10	NO
28/06/2019 10:30	MAKO	ANGELE	Resting	Affiliative	5	NO
28/06/2019 10:30	MAKO	FEYA	Resting	Affiliative	5	NO
28/06/2019 10:31	MAKO		Other	Other	3	NO
28/06/2019 10:31	MAKO	FANA	Playing with	Affiliative	18	NO
28/06/2019 10:31	MAKO		Other	Other	9	NO
28/06/2019 10:31	MAKO	FEYA	Resting	Affiliative	95	NO
28/06/2019 10:31	MAKO	NEKKE	Resting	Affiliative	95	NO
28/06/2019 10:31	MAKO	MALI	Resting	Affiliative	95	NO
28/06/2019 10:33	MAKO	MALI	Playing with	Affiliative	5	NO
28/06/2019 10:33	MAKO		Resting	Affiliative	3	NO
28/06/2019 10:33	MAKO		Other	Other	140	NO
28/06/2019 10:35	MUSE	ARIELLE	Grooming	Affiliative	120	NO
28/06/2019 10:37	MUSE	ARIELLE	Playing with	Affiliative	7	NO
28/06/2019 10:37	MUSE	ARIELLE	Grooming	Affiliative	129	NO
28/06/2019 10:40	MUSE	LOME	Playing with	Affiliative	6	NO
28/06/2019 10:40	MUSE		Other	Other	13	NO
28/06/2019 10:40	MUSE	PIPO	Resting	Affiliative	7	NO
28/06/2019 10:40	MUSE		Other	Other	22	NO
28/06/2019 10:41	LOME	BOBO	Resting	Affiliative	47	NO
28/06/2019 10:41	LOME		Other	Other	35	NO
28/06/2019 10:42	LOME		Resting	Affiliative	34	NO
28/06/2019 10:43	LOME		Other	Other	7	NO
28/06/2019 10:43	LOME	BOBO	Resting	Affiliative	22	NO
28/06/2019 10:43	LOME	ANGELE	Resting	Affiliative	22	NO
28/06/2019 10:43	LOME	FANA	Resting	Affiliative	22	NO
28/06/2019 10:43	LOME	BOBO	Resting	Affiliative	37	NO
28/06/2019 10:43	LOME	FANA	Resting	Affiliative	37	NO
28/06/2019 10:44	FANA	LOME	Grooming	Affiliative	38	NO
28/06/2019 10:44	LOME	BOBO	Resting	Affiliative	26	NO
28/06/2019 10:44	LOME	FANA	Resting	Affiliative	26	NO
28/06/2019 10:45	FANA	LOME	Grooming	Affiliative	50	NO
28/06/2019 10:46	LOME	BOBO	Resting	Affiliative	8	NO
28/06/2019 10:46	LOME	FANA	Resting	Affiliative	8	NO
28/06/2019 10:46	FANA	LOME	Grooming	Affiliative	10	NO
28/06/2019 10:46	FANA	BOBO	Resting	Affiliative	50	NO
28/06/2019 10:46	FANA	LOME	Resting	Affiliative	50	NO
28/06/2019 10:46	FANA	MAKO	Resting	Affiliative	50	NO
28/06/2019 10:47	FANA	LOME	Grooming	Affiliative	18	NO
28/06/2019 10:47	FANA	BOBO	Resting	Affiliative	13	NO
28/06/2019 10:47	FANA	LOME	Resting	Affiliative	13	NO
28/06/2019 10:47	FANA	MAKO	Resting	Affiliative	13	NO
28/06/2019 10:48	FANA	LOME	Grooming	Affiliative	40	NO
28/06/2019 10:48	FANA	BOBO	Resting	Affiliative	83	NO
28/06/2019 10:48	FANA	LOME	Resting	Affiliative	83	NO
28/06/2019 10:48	FANA	MAKO	Resting	Affiliative	83	NO
28/06/2019 10:50	FANA		Other	Other	61	NO
28/06/2019 10:51	FANA		Resting	Affiliative	17	NO
28/06/2019 10:51	FANA		Other	Other	2	NO
28/06/2019 10:51	PETOULETTE	PIPO	Grooming	Affiliative	303	NO
28/06/2019 10:56	VIOLETTE		Other	Other	80	NO
28/06/2019 10:58	VIOLETTE		Resting	Affiliative	41	NO
28/06/2019 10:58	VIOLETTE		Other	Other	27	NO
28/06/2019 10:59	VIOLETTE		Invisible	Other	153	NO
28/06/2019 11:02	HARLEM		Invisible	Other	22	NO
28/06/2019 11:02	HARLEM		Other	Other	12	NO
28/06/2019 11:02	HARLEM		Invisible	Other	268	NO
28/06/2019 11:07	LIPS		Other	Other	45	NO
28/06/2019 11:07	LIPS	NEKKE	Touching	Affiliative	0	YES
28/06/2019 11:08	LIPS	LOME	Playing with	Affiliative	11	NO
28/06/2019 11:08	LIPS	MALI	Playing with	Affiliative	11	NO
28/06/2019 11:08	LIPS		Other	Other	63	NO
28/06/2019 11:09	LIPS	LOME	Playing with	Affiliative	26	NO
28/06/2019 11:09	LIPS		Other	Other	17	NO
28/06/2019 11:10	LIPS	LOME	Playing with	Affiliative	11	NO
28/06/2019 11:10	LIPS		Other	Other	27	NO
28/06/2019 11:10	LIPS	NEKKE	Playing with	Affiliative	16	NO
28/06/2019 11:11	LIPS		Other	Other	20	NO
28/06/2019 11:11	LIPS	ANGELE	Resting	Affiliative	18	NO
28/06/2019 11:11	LIPS	MAKO	Resting	Affiliative	18	NO
28/06/2019 11:11	LIPS	NEKKE	Resting	Affiliative	18	NO
28/06/2019 11:11	LIPS	MAKO	Resting	Affiliative	4	NO
28/06/2019 11:11	LIPS	NEKKE	Resting	Affiliative	4	NO
28/06/2019 11:11	LIPS	MAKO	Playing with	Affiliative	13	NO
28/06/2019 11:12	LIPS	MAKO	Grooming	Affiliative	6	NO
28/06/2019 11:12	LIPS		Other	Other	2	NO
28/06/2019 11:12	ANGELE		Other	Other	17	NO
28/06/2019 11:12	ANGELE	FELIPE	Copulating	Other	0	YES
28/06/2019 11:12	ANGELE	LOME	Playing with	Affiliative	6	NO
28/06/2019 11:12	ANGELE		Other	Other	8	NO
28/06/2019 11:13	ANGELE	FELIPE	Resting	Affiliative	42	NO
28/06/2019 11:13	ANGELE	FELIPE	Grooming	Affiliative	221	NO
28/06/2019 11:14	ANGELE	NEKKE	Touching	Affiliative	0	YES
28/06/2019 11:17	NEKKE	ANGELE	Submission	Agonistic	0	YES
28/06/2019 11:17	ANGELE		Other	Other	1	NO
28/06/2019 11:17	NEKKE	LOME	Playing with	Affiliative	40	NO
28/06/2019 11:18	NEKKE	ANGELE	Resting	Affiliative	20	NO
28/06/2019 11:18	NEKKE		Other	Other	6	NO
28/06/2019 11:18	NEKKE	LOME	Playing with	Affiliative	11	NO
28/06/2019 11:19	NEKKE	LOME	Playing with	Affiliative	22	NO
28/06/2019 11:19	NEKKE	LIPS	Playing with	Affiliative	22	NO
28/06/2019 11:19	NEKKE	LOME	Playing with	Affiliative	4	NO
28/06/2019 11:19	NEKKE	ANGELE	Resting	Affiliative	23	NO
28/06/2019 11:19	LIPS	NEKKE	Touching	Affiliative	0	YES
28/06/2019 11:19	NEKKE	LOME	Playing with	Affiliative	5	NO
28/06/2019 11:19	NEKKE	LIPS	Playing with	Affiliative	5	NO
28/06/2019 11:20	NEKKE		Invisible	Other	10	NO
28/06/2019 11:20	NEKKE	LOME	Playing with	Affiliative	19	NO
28/06/2019 11:20	NEKKE	LOME	Playing with	Affiliative	10	NO
28/06/2019 11:20	NEKKE	MAKO	Playing with	Affiliative	10	NO
28/06/2019 11:20	NEKKE	LOME	Playing with	Affiliative	12	NO
28/06/2019 11:20	NEKKE	LOME	Playing with	Affiliative	12	NO
28/06/2019 11:20	NEKKE	LIPS	Playing with	Affiliative	12	NO
28/06/2019 11:20	NEKKE	MAKO	Playing with	Affiliative	12	NO
28/06/2019 11:21	LOME	NEKKE	Carrying	Other	5	NO
28/06/2019 11:21	NEKKE	LOME	Embracing	Affiliative	5	NO
28/06/2019 11:21	NEKKE	LOME	Playing with	Affiliative	48	NO
28/06/2019 11:22	NEKKE		Other	Other	8	NO
28/06/2019 11:22	NEKKE	FEYA	Resting	Affiliative	7	NO
28/06/2019 11:22	NEKKE	MAKO	Playing with	Affiliative	6	NO
28/06/2019 11:22	EWINE		Invisible	Other	305	NO
28/06/2019 11:27	PIPO		Other	Other	46	NO
28/06/2019 11:28	PIPO		Resting	Affiliative	44	NO
28/06/2019 11:29	PIPO		Other	Other	19	NO
28/06/2019 11:29	PIPO	PETOULETTE	Presenting	Affiliative	0	YES
28/06/2019 11:29	PIPO		Resting	Affiliative	58	NO
28/06/2019 11:30	PIPO		Other	Other	59	NO
28/06/2019 11:31	PIPO	PETOULETTE	Mounting	Affiliative	0	YES
28/06/2019 11:31	PIPO	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 11:31	PIPO		Resting	Affiliative	3	NO
28/06/2019 11:31	PIPO		Other	Other	8	NO
28/06/2019 11:32	PIPO		Invisible	Other	56	NO
28/06/2019 11:33	FEYA		Resting	Affiliative	45	NO
28/06/2019 11:33	PETOULETTE	FEYA	Presenting	Affiliative	0	YES
28/06/2019 11:33	PETOULETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 11:33	FEYA	PETOULETTE	Resting	Affiliative	7	NO
28/06/2019 11:33	FEYA		Other	Other	2	NO
28/06/2019 11:34	FEYA	PETOULETTE	Resting	Affiliative	142	NO
28/06/2019 11:35	FEYA	PETOULETTE	Presenting	Affiliative	0	YES
28/06/2019 11:36	FEYA		Other	Other	1	NO
28/06/2019 11:36	FEYA		Resting	Affiliative	50	NO
28/06/2019 11:36	VIOLETTE	FEYA	Grunting-Lipsmacking	Affiliative	0	YES
28/06/2019 11:37	VIOLETTE	FEYA	Presenting	Affiliative	0	YES
28/06/2019 11:37	FEYA	VIOLETTE	Resting	Affiliative	5	NO
28/06/2019 11:37	FEYA	HARLEM	Resting	Affiliative	5	NO
28/06/2019 11:37	FEYA		Other	Other	40	NO
28/06/2019 11:38	MALI		Invisible	Other	303	NO
28/06/2019 11:43	KALI		Other	Other	65	NO
28/06/2019 11:44	KALI	PIPO	Resting	Affiliative	120	NO
28/06/2019 11:46	KALI		Other	Other	67	NO
28/06/2019 11:47	KALI		Resting	Affiliative	39	NO
28/06/2019 11:48	KALI		Other	Other	8	NO
28/06/2019 11:48	PIPO	KALI	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 08:33	PETOULETTE		Invisible	Other	150	NO
01/07/2019 08:35	PETOULETTE		Other	Other	14	NO
01/07/2019 08:35	PETOULETTE	MALI	Touching	Affiliative	0	YES
01/07/2019 08:35	PETOULETTE	MALI	Grooming	Affiliative	4	NO
01/07/2019 08:35	PETOULETTE		Other	Other	130	NO
01/07/2019 08:36	LIPS	PETOULETTE	Presenting	Affiliative	0	YES
01/07/2019 08:39	MUSE		Other	Other	4	NO
01/07/2019 08:39	MUSE	NEKKE	Grooming	Affiliative	275	NO
01/07/2019 08:44	MUSE	FEYA	Resting	Affiliative	14	NO
01/07/2019 08:44	MUSE	NEKKE	Resting	Affiliative	14	NO
01/07/2019 08:44	MUSE	MALI	Resting	Affiliative	14	NO
01/07/2019 08:44	EWINE	FELIPE	Grooming	Affiliative	98	NO
01/07/2019 08:46	FELIPE	MAKO	Resting	Affiliative	178	NO
01/07/2019 08:46	FELIPE	LIPS	Resting	Affiliative	178	NO
01/07/2019 08:49	EWINE	FELIPE	Grooming	Affiliative	25	NO
01/07/2019 08:51	ARIELLE		Resting	Affiliative	17	NO
01/07/2019 08:51	ARIELLE	FELIPE	Resting	Affiliative	281	NO
01/07/2019 08:56	FEYA	VIOLETTE	Resting	Affiliative	32	NO
01/07/2019 08:56	FEYA	NEKKE	Resting	Affiliative	32	NO
01/07/2019 08:56	FEYA	MALI	Resting	Affiliative	32	NO
01/07/2019 08:56	FEYA	FANA	Resting	Affiliative	32	NO
01/07/2019 08:57	FEYA	VIOLETTE	Resting	Affiliative	13	NO
01/07/2019 08:57	FEYA	NEKKE	Resting	Affiliative	13	NO
01/07/2019 08:57	FEYA	FANA	Resting	Affiliative	13	NO
01/07/2019 08:57	FEYA	MALI	Resting	Affiliative	13	NO
01/07/2019 08:57	FEYA	VIOLETTE	Resting	Affiliative	55	NO
01/07/2019 08:57	FEYA	NEKKE	Resting	Affiliative	55	NO
01/07/2019 08:57	FEYA	FANA	Resting	Affiliative	55	NO
01/07/2019 08:57	FEYA	MALI	Resting	Affiliative	55	NO
01/07/2019 08:57	FEYA	LIPS	Resting	Affiliative	55	NO
01/07/2019 08:58	FEYA	NEKKE	Resting	Affiliative	11	NO
01/07/2019 08:58	FEYA	FANA	Resting	Affiliative	11	NO
01/07/2019 08:58	FEYA	MALI	Resting	Affiliative	11	NO
01/07/2019 08:58	FEYA	LIPS	Resting	Affiliative	11	NO
01/07/2019 08:58	FEYA		Other	Other	12	NO
01/07/2019 08:58	FANA	FEYA	Grooming	Affiliative	84	NO
01/07/2019 09:00	FEYA		Other	Other	17	NO
01/07/2019 09:00	FEYA	ARIELLE	Resting	Affiliative	17	NO
01/07/2019 09:00	FEYA	VIOLETTE	Resting	Affiliative	17	NO
01/07/2019 09:00	FEYA	MALI	Resting	Affiliative	17	NO
01/07/2019 09:00	FEYA	MALI	Grooming	Affiliative	44	NO
01/07/2019 09:01	ATMOSPHERE	HARLEM	Grooming	Affiliative	8	NO
01/07/2019 09:01	ATMOSPHERE		Other	Other	9	NO
01/07/2019 09:01	ATMOSPHERE	HARLEM	Grooming	Affiliative	276	NO
01/07/2019 09:06	LIPS	FELIPE	Resting	Affiliative	83	NO
01/07/2019 09:06	LIPS	MAKO	Resting	Affiliative	83	NO
01/07/2019 09:06	LIPS	MUSE	Resting	Affiliative	83	NO
01/07/2019 09:08	LIPS		Other	Other	34	NO
01/07/2019 09:08	LIPS		Invisible	Other	39	NO
01/07/2019 09:09	LIPS		Other	Other	12	NO
01/07/2019 09:09	LIPS		Invisible	Other	19	NO
01/07/2019 09:09	LIPS		Other	Other	11	NO
01/07/2019 09:10	LIPS		Resting	Affiliative	13	NO
01/07/2019 09:10	LIPS	LOME	Resting	Affiliative	9	NO
01/07/2019 09:10	LIPS	LOME	Resting	Affiliative	4	NO
01/07/2019 09:10	LIPS	NEKKE	Resting	Affiliative	4	NO
01/07/2019 09:10	LIPS	LOME	Resting	Affiliative	3	NO
01/07/2019 09:10	LIPS		Other	Other	63	NO
01/07/2019 09:11	FANA		Other	Other	129	NO
01/07/2019 09:14	FANA		Resting	Affiliative	76	NO
01/07/2019 09:15	FANA		Other	Other	47	NO
01/07/2019 09:16	FANA		Resting	Affiliative	48	NO
01/07/2019 09:17	ANGELE		Resting	Affiliative	38	NO
01/07/2019 09:17	ANGELE		Other	Other	196	NO
01/07/2019 09:18	PETOULETTE	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:18	ANGELE	PETOULETTE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:20	FANA	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:20	FANA	ANGELE	Presenting	Affiliative	0	YES
01/07/2019 09:20	ANGELE	LOME	Resting	Affiliative	46	NO
01/07/2019 09:21	ANGELE		Other	Other	10	NO
01/07/2019 09:21	FELIPE	ANGELE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:21	ANGELE	FELIPE	Grooming	Affiliative	11	NO
01/07/2019 09:22	VIOLETTE		Invisible	Other	48	NO
01/07/2019 09:23	VIOLETTE		Other	Other	73	NO
01/07/2019 09:24	VIOLETTE		Resting	Affiliative	50	NO
01/07/2019 09:25	VIOLETTE		Other	Other	57	NO
01/07/2019 09:25	VIOLETTE	ANGELE	Presenting	Affiliative	0	YES
01/07/2019 09:26	VIOLETTE		Invisible	Other	25	NO
01/07/2019 09:26	VIOLETTE		Other	Other	44	NO
01/07/2019 09:27	NEKKE		Invisible	Other	214	NO
01/07/2019 09:30	NEKKE		Other	Other	12	NO
01/07/2019 09:31	NEKKE	MUSE	Playing with	Affiliative	9	NO
01/07/2019 09:31	VIOLETTE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:31	FEYA	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 09:31	NEKKE	VIOLETTE	Resting	Affiliative	54	NO
01/07/2019 09:31	NEKKE	FEYA	Resting	Affiliative	54	NO
01/07/2019 09:31	NEKKE	MUSE	Resting	Affiliative	54	NO
01/07/2019 09:32	PIPO	KALI	Resting	Affiliative	300	NO
01/07/2019 09:38	MALI		Other	Other	2	NO
01/07/2019 09:38	MALI	ARIELLE	Resting	Affiliative	113	NO
01/07/2019 09:40	ARIELLE	MALI	Grooming	Affiliative	174	NO
01/07/2019 09:43	KALI	PIPO	Resting	Affiliative	301	NO
01/07/2019 09:49	LOME		Resting	Affiliative	17	NO
01/07/2019 09:49	LOME		Other	Other	27	NO
01/07/2019 09:49	LOME		Resting	Affiliative	35	NO
01/07/2019 09:50	LOME		Other	Other	19	NO
01/07/2019 09:50	LOME	HARLEM	Resting	Affiliative	184	NO
01/07/2019 09:54	BOBO		Resting	Affiliative	301	NO
01/07/2019 09:59	MAKO		Invisible	Other	198	NO
01/07/2019 10:02	MAKO		Other	Other	3	NO
01/07/2019 10:02	MAKO		Invisible	Other	100	NO
01/07/2019 10:04	EWINE		Invisible	Other	86	NO
01/07/2019 10:05	EWINE		Other	Other	18	NO
01/07/2019 10:06	EWINE		Resting	Affiliative	22	NO
01/07/2019 10:06	EWINE		Other	Other	1	NO
01/07/2019 10:06	EWINE		Invisible	Other	40	NO
01/07/2019 10:07	EWINE		Other	Other	16	NO
01/07/2019 10:07	EWINE		Invisible	Other	117	NO
01/07/2019 10:09	HARLEM		Other	Other	49	NO
01/07/2019 10:10	HARLEM		Resting	Affiliative	14	NO
01/07/2019 10:10	HARLEM		Other	Other	25	NO
01/07/2019 10:11	PIPO	HARLEM	Threatening	Agonistic	0	YES
01/07/2019 10:11	PIPO	HARLEM	Chasing	Agonistic	11	NO
01/07/2019 10:11	HARLEM		Other	Other	30	NO
01/07/2019 10:12	HARLEM		Resting	Affiliative	4	NO
01/07/2019 10:12	HARLEM		Other	Other	13	NO
01/07/2019 10:12	HARLEM	LOME	Playing with	Affiliative	12	NO
01/07/2019 10:12	HARLEM		Other	Other	26	NO
01/07/2019 10:13	HARLEM	LOME	Playing with	Affiliative	12	NO
01/07/2019 10:13	HARLEM		Resting	Affiliative	3	NO
01/07/2019 10:13	HARLEM	LOME	Playing with	Affiliative	14	NO
01/07/2019 10:13	HARLEM		Other	Other	18	NO
01/07/2019 10:13	HARLEM	FELIPE	Resting	Affiliative	10	NO
01/07/2019 10:14	HARLEM	LOME	Playing with	Affiliative	4	NO
01/07/2019 10:14	HARLEM	LOME	Playing with	Affiliative	12	NO
01/07/2019 10:14	HARLEM		Other	Other	12	NO
01/07/2019 13:15	ATMOSPHERE		Invisible	Other	4	NO
01/07/2019 13:15	ATMOSPHERE		Other	Other	64	NO
01/07/2019 13:15	ATMOSPHERE	NEKKE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 13:15	ATMOSPHERE	NEKKE	Touching	Affiliative	0	YES
01/07/2019 13:16	FEYA	ATMOSPHERE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 13:16	FEYA	ATMOSPHERE	Grooming	Affiliative	35	NO
01/07/2019 13:16	ATMOSPHERE		Other	Other	192	NO
01/07/2019 13:20	ANGELE	FELIPE	Grooming	Affiliative	306	NO
01/07/2019 13:25	BOBO		Resting	Affiliative	291	NO
01/07/2019 13:30	MALI	BOBO	Grooming	Affiliative	9	NO
01/07/2019 13:30	MALI	BOBO	Grooming	Affiliative	147	NO
01/07/2019 13:33	MALI		Other	Other	140	NO
01/07/2019 13:35	MALI		Invisible	Other	146	NO
01/07/2019 13:38	MUSE	ARIELLE	Grooming	Affiliative	70	NO
01/07/2019 13:39	MUSE		Other	Other	1	NO
01/07/2019 13:39	MUSE	ARIELLE	Grooming	Affiliative	116	NO
01/07/2019 13:41	MUSE		Other	Other	8	NO
01/07/2019 13:41	MUSE	ARIELLE	Grooming	Affiliative	91	NO
01/07/2019 13:43	LOME		Invisible	Other	192	NO
01/07/2019 13:46	LOME		Other	Other	1	NO
01/07/2019 13:47	LOME		Other	Other	3	NO
01/07/2019 13:47	LOME		Invisible	Other	82	NO
01/07/2019 13:48	ANGELE	FANA	Resting	Affiliative	302	NO
01/07/2019 13:48	ANGELE	ATMOSPHERE	Resting	Affiliative	302	NO
01/07/2019 13:53	ARIELLE	FEYA	Grooming	Affiliative	186	NO
01/07/2019 13:57	ARIELLE		Resting	Affiliative	94	NO
01/07/2019 13:58	ARIELLE		Other	Other	2	NO
01/07/2019 13:58	ARIELLE		Resting	Affiliative	7	NO
01/07/2019 13:58	MAKO		Invisible	Other	304	NO
01/07/2019 14:04	VIOLETTE		Invisible	Other	299	NO
01/07/2019 14:09	PIPO	KALI	Resting	Affiliative	145	NO
01/07/2019 14:11	PIPO		Other	Other	132	NO
01/07/2019 14:12	PIPO	KALI	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 14:13	PIPO		Resting	Affiliative	27	NO
01/07/2019 14:14	NEKKE		Invisible	Other	297	NO
01/07/2019 14:19	FANA		Resting	Affiliative	41	NO
01/07/2019 14:20	FANA		Other	Other	28	NO
01/07/2019 14:20	FANA		Invisible	Other	236	NO
01/07/2019 14:25	HARLEM		Invisible	Other	51	NO
01/07/2019 14:25	HARLEM		Other	Other	55	NO
01/07/2019 14:26	HARLEM		Resting	Affiliative	46	NO
01/07/2019 14:27	HARLEM		Other	Other	37	NO
01/07/2019 14:28	HARLEM		Resting	Affiliative	91	NO
01/07/2019 14:29	MALI	PETOULETTE	Grooming	Affiliative	99	NO
01/07/2019 14:31	PETOULETTE		Other	Other	18	NO
01/07/2019 14:31	PETOULETTE	BOBO	Resting	Affiliative	82	NO
01/07/2019 14:33	PETOULETTE		Other	Other	66	NO
01/07/2019 14:34	PETOULETTE		Resting	Affiliative	25	NO
01/07/2019 14:34	PETOULETTE		Other	Other	5	NO
01/07/2019 14:35	KALI	ATMOSPHERE	Resting	Affiliative	35	NO
01/07/2019 14:35	KALI	LOME	Resting	Affiliative	35	NO
01/07/2019 14:35	KALI		Resting	Affiliative	114	NO
01/07/2019 14:37	KALI		Other	Other	152	NO
01/07/2019 14:39	KALI	EWINE	Presenting	Affiliative	0	YES
01/07/2019 14:40	LIPS		Invisible	Other	302	NO
01/07/2019 14:45	EWINE		Other	Other	25	NO
01/07/2019 14:45	FELIPE	EWINE	Grunting-Lipsmacking	Affiliative	0	YES
01/07/2019 14:45	EWINE	FELIPE	Presenting	Affiliative	0	YES
01/07/2019 14:45	EWINE	FELIPE	Grooming	Affiliative	96	NO
01/07/2019 14:47	EWINE		Resting	Affiliative	3	NO
01/07/2019 14:47	EWINE		Other	Other	41	NO
01/07/2019 14:48	EWINE	ANGELE	Presenting	Affiliative	0	YES
01/07/2019 14:48	EWINE	NEKKE	Resting	Affiliative	48	NO
01/07/2019 14:48	EWINE	MAKO	Resting	Affiliative	48	NO
01/07/2019 14:48	EWINE	LOME	Resting	Affiliative	48	NO
01/07/2019 14:49	EWINE	MAKO	Resting	Affiliative	24	NO
01/07/2019 14:49	EWINE	LOME	Resting	Affiliative	24	NO
01/07/2019 14:49	EWINE	ANGELE	Resting	Affiliative	24	NO
01/07/2019 14:49	EWINE	ANGELE	Resting	Affiliative	23	NO
01/07/2019 14:49	EWINE	ANGELE	Resting	Affiliative	7	NO
01/07/2019 14:49	EWINE	PETOULETTE	Resting	Affiliative	7	NO
01/07/2019 14:50	EWINE		Other	Other	7	NO
01/07/2019 14:50	EWINE		Invisible	Other	17	NO
01/07/2019 14:50	FEYA		Other	Other	60	NO
01/07/2019 14:51	FEYA		Resting	Affiliative	21	NO
01/07/2019 14:51	FEYA		Other	Other	79	NO
01/07/2019 14:53	FEYA		Invisible	Other	141	NO
02/07/2019 08:50	ANGELE		Other	Other	53	NO
02/07/2019 08:50	FEYA	ANGELE	Presenting	Affiliative	0	YES
